timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1680851672439,203,Search,200,OK,Thread Group 1-6,text,true,,6407,729,30,30,https://www.pickaboo.com/rest/V1/allslides?searchCriteria%5Bfilter_groups%5D%5B0%5D%5Bfilters%5D%5B0%5D%5Bcondition_type%5D=eq&searchCriteria%5Bfilter_groups%5D%5B0%5D%5Bfilters%5D%5B0%5D%5Bfield%5D=alias&searchCriteria%5Bfilter_groups%5D%5B0%5D%5Bfilters%5D%5B0%5D%5Bvalue%5D=Service+Slider,203,0,0
1680851672484,168,Search,200,OK,Thread Group 1-21,text,true,,6380,729,30,30,https://www.pickaboo.com/rest/V1/allslides?searchCriteria%5Bfilter_groups%5D%5B0%5D%5Bfilters%5D%5B0%5D%5Bcondition_type%5D=eq&searchCriteria%5Bfilter_groups%5D%5B0%5D%5Bfilters%5D%5B0%5D%5Bfield%5D=alias&searchCriteria%5Bfilter_groups%5D%5B0%5D%5Bfilters%5D%5B0%5D%5Bvalue%5D=Service+Slider,168,0,0
1680851672202,475,Product_Details,200,OK,Thread Group 1-5,text,true,,31458,499,30,30,https://www.pickaboo.com/rest/V1/product-emi/details?id=86443,410,0,0
1680851672296,401,Product_Details,200,OK,Thread Group 1-8,text,true,,31458,499,30,30,https://www.pickaboo.com/rest/V1/product-emi/details?id=86443,345,0,0
1680851672643,57,Electronics,200,OK,Thread Group 1-6,text,true,,12679,595,30,30,https://www.pickaboo.com/_next/data/adw2asd671653bd3e09ec217bc0bed31sasha2jja4nsd1ed6Stable-v7.8/product-detail/sharp-r-32a0-sm-v-microwave-oven.json?slug=sharp-r-32a0-sm-v-microwave-oven,57,0,0
1680851672370,331,Product_Details,200,OK,Thread Group 1-25,text,true,,31485,499,30,30,https://www.pickaboo.com/rest/V1/product-emi/details?id=86443,279,0,0
1680851672525,183,Search,200,OK,Thread Group 1-20,text,true,,6407,729,30,30,https://www.pickaboo.com/rest/V1/allslides?searchCriteria%5Bfilter_groups%5D%5B0%5D%5Bfilters%5D%5B0%5D%5Bcondition_type%5D=eq&searchCriteria%5Bfilter_groups%5D%5B0%5D%5Bfilters%5D%5B0%5D%5Bfield%5D=alias&searchCriteria%5Bfilter_groups%5D%5B0%5D%5Bfilters%5D%5B0%5D%5Bvalue%5D=Service+Slider,183,0,0
1680851672535,175,Search,200,OK,Thread Group 1-24,text,true,,6407,729,30,30,https://www.pickaboo.com/rest/V1/allslides?searchCriteria%5Bfilter_groups%5D%5B0%5D%5Bfilters%5D%5B0%5D%5Bcondition_type%5D=eq&searchCriteria%5Bfilter_groups%5D%5B0%5D%5Bfilters%5D%5B0%5D%5Bfield%5D=alias&searchCriteria%5Bfilter_groups%5D%5B0%5D%5Bfilters%5D%5B0%5D%5Bvalue%5D=Service+Slider,175,0,0
1680851672653,60,Electronics,200,OK,Thread Group 1-21,text,true,,12679,595,30,30,https://www.pickaboo.com/_next/data/adw2asd671653bd3e09ec217bc0bed31sasha2jja4nsd1ed6Stable-v7.8/product-detail/sharp-r-32a0-sm-v-microwave-oven.json?slug=sharp-r-32a0-sm-v-microwave-oven,60,0,0
1680851672363,388,Product_Details,200,OK,Thread Group 1-4,text,true,,31443,499,30,30,https://www.pickaboo.com/rest/V1/product-emi/details?id=86443,331,0,0
1680851672572,186,Search,200,OK,Thread Group 1-9,text,true,,6407,729,30,30,https://www.pickaboo.com/rest/V1/allslides?searchCriteria%5Bfilter_groups%5D%5B0%5D%5Bfilters%5D%5B0%5D%5Bcondition_type%5D=eq&searchCriteria%5Bfilter_groups%5D%5B0%5D%5Bfilters%5D%5B0%5D%5Bfield%5D=alias&searchCriteria%5Bfilter_groups%5D%5B0%5D%5Bfilters%5D%5B0%5D%5Bvalue%5D=Service+Slider,186,0,0
1680851672406,353,Product_Details,200,OK,Thread Group 1-23,text,true,,31485,499,30,30,https://www.pickaboo.com/rest/V1/product-emi/details?id=86443,297,0,0
1680851672709,66,Electronics,200,OK,Thread Group 1-20,text,true,,12679,595,30,30,https://www.pickaboo.com/_next/data/adw2asd671653bd3e09ec217bc0bed31sasha2jja4nsd1ed6Stable-v7.8/product-detail/sharp-r-32a0-sm-v-microwave-oven.json?slug=sharp-r-32a0-sm-v-microwave-oven,65,0,0
1680851672710,78,Electronics,200,OK,Thread Group 1-24,text,true,,12679,595,30,30,https://www.pickaboo.com/_next/data/adw2asd671653bd3e09ec217bc0bed31sasha2jja4nsd1ed6Stable-v7.8/product-detail/sharp-r-32a0-sm-v-microwave-oven.json?slug=sharp-r-32a0-sm-v-microwave-oven,78,0,0
1680851672469,363,Product_Details,200,OK,Thread Group 1-3,text,true,,31458,499,30,30,https://www.pickaboo.com/rest/V1/product-emi/details?id=86443,309,0,0
1680851672759,98,Electronics,200,OK,Thread Group 1-9,text,true,,12679,595,30,30,https://www.pickaboo.com/_next/data/adw2asd671653bd3e09ec217bc0bed31sasha2jja4nsd1ed6Stable-v7.8/product-detail/sharp-r-32a0-sm-v-microwave-oven.json?slug=sharp-r-32a0-sm-v-microwave-oven,98,0,0
1680851672534,343,Product_Details,200,OK,Thread Group 1-28,text,true,,31477,499,30,30,https://www.pickaboo.com/rest/V1/product-emi/details?id=86443,287,0,0
1680851672561,355,Product_Details,200,OK,Thread Group 1-29,text,true,,31458,499,30,30,https://www.pickaboo.com/rest/V1/product-emi/details?id=86443,294,0,0
1680851672556,362,Product_Details,200,OK,Thread Group 1-7,text,true,,31485,499,30,30,https://www.pickaboo.com/rest/V1/product-emi/details?id=86443,311,0,0
1680851672569,361,Product_Details,200,OK,Thread Group 1-26,text,true,,31485,499,30,30,https://www.pickaboo.com/rest/V1/product-emi/details?id=86443,303,0,0
1680851671143,1924,Add to cart,200,OK,Thread Group 1-19,text,true,,1289,614,30,30,https://www.pickaboo.com/rest/default/V1/carts/mine/items,1924,0,0
1680851670372,2680,Test,,"Number of samples in transaction : 5, number of failing samples : 2",Thread Group 1-19,,false,,46870,2679,30,30,null,2622,16,184
1680851672789,329,Product_Details,200,OK,Thread Group 1-24,text,true,,31485,499,29,29,https://www.pickaboo.com/rest/V1/product-emi/details?id=86443,277,0,0
1680851672775,356,Product_Details,200,OK,Thread Group 1-20,text,true,,31485,499,29,29,https://www.pickaboo.com/rest/V1/product-emi/details?id=86443,305,0,0
1680851672859,351,Product_Details,200,OK,Thread Group 1-9,text,true,,31485,499,29,29,https://www.pickaboo.com/rest/V1/product-emi/details?id=86443,296,0,0
1680851672701,668,Product_Details,200,OK,Thread Group 1-6,text,true,,31458,499,29,29,https://www.pickaboo.com/rest/V1/product-emi/details?id=86443,564,0,0
1680851672714,668,Product_Details,200,OK,Thread Group 1-21,text,true,,31485,499,29,29,https://www.pickaboo.com/rest/V1/product-emi/details?id=86443,618,0,0
1680851671480,2141,Add to cart,200,OK,Thread Group 1-11,text,true,,1289,614,29,29,https://www.pickaboo.com/rest/default/V1/carts/mine/items,2141,0,0
1680851670094,3520,Test,,"Number of samples in transaction : 5, number of failing samples : 1",Thread Group 1-11,,false,,52366,2771,29,29,null,3460,7,456
1680851671303,2899,Add to cart,200,OK,Thread Group 1-15,text,true,,1289,614,28,28,https://www.pickaboo.com/rest/default/V1/carts/mine/items,2899,0,0
1680851670225,3967,Test,,"Number of samples in transaction : 5, number of failing samples : 1",Thread Group 1-15,,false,,52366,2771,28,28,null,3913,10,333
1680851671382,3374,Add to cart,200,OK,Thread Group 1-16,text,true,,1289,614,27,27,https://www.pickaboo.com/rest/default/V1/carts/mine/items,3374,0,0
1680851670260,4488,Test,,"Number of samples in transaction : 5, number of failing samples : 1",Thread Group 1-16,,false,,52401,2771,27,27,null,4432,9,292
1680851671281,4016,Add to cart,200,OK,Thread Group 1-1,text,true,,1262,614,26,26,https://www.pickaboo.com/rest/default/V1/carts/mine/items,4016,0,0
1680851669772,5426,Test,,"Number of samples in transaction : 5, number of failing samples : 1",Thread Group 1-1,,false,,52366,2771,26,26,null,5351,100,693
1680851672179,3672,Add to cart,200,OK,Thread Group 1-27,text,true,,1406,632,25,25,https://www.pickaboo.com/rest/default/V1/carts/mine/items,3672,0,0
1680851670625,5219,Test,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-27,,true,,52765,2889,25,25,null,5159,8,171
1680851672179,4195,Add to cart,200,OK,Thread Group 1-12,text,true,,1406,666,24,24,https://www.pickaboo.com/rest/default/V1/carts/mine/items,4195,0,0
1680851670126,6243,Test,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-12,,true,,52819,3025,24,24,null,6182,6,415
1680851672202,4749,Add to cart,200,OK,Thread Group 1-10,text,true,,1406,666,23,23,https://www.pickaboo.com/rest/default/V1/carts/mine/items,4749,0,0
1680851670059,6885,Test,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-10,,true,,52765,3025,23,23,null,6831,8,502
1680851672272,5305,Add to cart,200,OK,Thread Group 1-30,text,true,,1406,666,22,22,https://www.pickaboo.com/rest/default/V1/carts/mine/items,5305,0,0
1680851670720,6851,Test,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-30,,true,,52792,3025,22,22,null,6801,7,179
1680851672357,5813,Add to cart,200,OK,Thread Group 1-2,text,true,,1406,666,21,21,https://www.pickaboo.com/rest/default/V1/carts/mine/items,5813,0,0
1680851669802,8302,Test,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-2,,true,,52812,3025,21,21,null,8250,67,688
1680851672470,6287,Add to cart,200,OK,Thread Group 1-14,text,true,,1406,666,20,20,https://www.pickaboo.com/rest/default/V1/carts/mine/items,6287,0,0
1680851670193,8557,Test,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-14,,true,,52811,3025,20,20,null,8506,8,364
1680851672534,6676,Add to cart,200,OK,Thread Group 1-18,text,true,,1379,666,19,19,https://www.pickaboo.com/rest/default/V1/carts/mine/items,6676,0,0
1680851670331,8849,Test,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-18,,true,,52765,3025,19,19,null,8798,31,194
1680851672548,7202,Add to cart,200,OK,Thread Group 1-13,text,true,,1406,666,18,18,https://www.pickaboo.com/rest/default/V1/carts/mine/items,7202,0,0
1680851670160,9588,Test,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-13,,true,,52784,3025,18,18,null,9533,2,396
1680851672632,7694,Add to cart,200,OK,Thread Group 1-17,text,true,,1406,666,17,17,https://www.pickaboo.com/rest/default/V1/carts/mine/items,7694,0,0
1680851670291,10030,Test,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-17,,true,,52792,3025,17,17,null,9974,5,250
1680851672678,8127,Add to cart,200,OK,Thread Group 1-5,text,true,,1406,666,16,16,https://www.pickaboo.com/rest/default/V1/carts/mine/items,8127,0,0
1680851669897,10903,Test,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-5,,true,,52771,3025,16,16,null,10836,6,644
1680851672702,8630,Add to cart,200,OK,Thread Group 1-25,text,true,,1379,666,15,15,https://www.pickaboo.com/rest/default/V1/carts/mine/items,8629,0,0
1680851670556,10772,Test,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-25,,true,,52792,3025,15,15,null,10719,4,171
1680851672625,9246,Add to cart,200,OK,Thread Group 1-22,text,true,,1379,666,14,14,https://www.pickaboo.com/rest/default/V1/carts/mine/items,9246,0,0
1680851670509,11355,Test,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-22,,true,,52800,3025,14,14,null,11305,8,171
1680851672751,9700,Add to cart,200,OK,Thread Group 1-4,text,true,,1407,666,13,13,https://www.pickaboo.com/rest/default/V1/carts/mine/items,9700,0,0
1680851669866,12581,Test,,"Number of samples in transaction : 5, number of failing samples : 1",Thread Group 1-4,,false,,40839,3025,13,13,null,12523,5,696
1680851672698,10291,Add to cart,200,OK,Thread Group 1-8,text,true,,1407,666,12,12,https://www.pickaboo.com/rest/default/V1/carts/mine/items,10291,0,0
1680851669995,12989,Test,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-8,,true,,52766,3025,12,12,null,12933,6,545
1680851672833,10715,Add to cart,200,OK,Thread Group 1-3,text,true,,1380,666,11,11,https://www.pickaboo.com/rest/default/V1/carts/mine/items,10715,0,0
1680851669834,13683,Test,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-3,,true,,52739,3025,11,11,null,13629,32,688
1680851672759,11292,Add to cart,200,OK,Thread Group 1-23,text,true,,1381,666,10,10,https://www.pickaboo.com/rest/default/V1/carts/mine/items,11291,0,0
1680851670512,13537,Test,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-23,,true,,52767,3025,10,10,null,13480,2,173
1680851672879,11761,Add to cart,200,OK,Thread Group 1-28,text,true,,1408,666,9,9,https://www.pickaboo.com/rest/default/V1/carts/mine/items,11761,0,0
1680851670655,13980,Test,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-28,,true,,52786,3025,9,9,null,13924,5,168
1680851672917,12233,Add to cart,200,OK,Thread Group 1-29,text,true,,1408,666,8,8,https://www.pickaboo.com/rest/default/V1/carts/mine/items,12233,0,0
1680851670687,14460,Test,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-29,,true,,52767,3025,8,8,null,14399,4,164
1680851672931,12763,Add to cart,200,OK,Thread Group 1-26,text,true,,1408,666,7,7,https://www.pickaboo.com/rest/default/V1/carts/mine/items,12763,0,0
1680851670590,15100,Test,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-26,,true,,52794,3025,7,7,null,15042,5,175
1680851673133,13085,Add to cart,200,OK,Thread Group 1-20,text,true,,1408,666,6,6,https://www.pickaboo.com/rest/default/V1/carts/mine/items,13085,0,0
1680851670389,15825,Test,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-20,,true,,52794,3025,6,6,null,15773,5,184
1680851673211,13547,Add to cart,200,OK,Thread Group 1-9,text,true,,1408,666,5,5,https://www.pickaboo.com/rest/default/V1/carts/mine/items,13547,0,0
1680851670029,16721,Test,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-9,,true,,52794,3025,5,5,null,16666,8,511
1680851672919,14344,Add to cart,200,OK,Thread Group 1-7,text,true,,1381,666,4,4,https://www.pickaboo.com/rest/default/V1/carts/mine/items,14344,0,0
1680851669961,17296,Test,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-7,,true,,52767,3025,4,4,null,17245,7,590
1680851673119,14675,Add to cart,200,OK,Thread Group 1-24,text,true,,1381,666,3,3,https://www.pickaboo.com/rest/default/V1/carts/mine/items,14675,0,0
1680851670523,17268,Test,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-24,,true,,52767,3025,3,3,null,17216,3,170
1680851673371,14930,Add to cart,200,OK,Thread Group 1-6,text,true,,1408,666,2,2,https://www.pickaboo.com/rest/default/V1/carts/mine/items,14930,0,0
1680851669929,18366,Test,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-6,,true,,52767,3025,2,2,null,18262,7,621
1680851673382,15463,Add to cart,200,OK,Thread Group 1-21,text,true,,1408,666,1,1,https://www.pickaboo.com/rest/default/V1/carts/mine/items,15462,0,0
1680851670507,18335,Test,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-21,,true,,52767,3025,1,1,null,18284,3,181
